"26262","Collectibles","Advertising","Food & Beverage","Distillery","Bacardi",,,"26262","820"
"32721","Collectibles","Advertising","Food & Beverage","Distillery","Baileys",,,"32721","820"
"165222","Collectibles","Advertising","Food & Beverage","Distillery","Beefeater",,,"165222","820"
"10799","Collectibles","Advertising","Food & Beverage","Distillery","Canadian Club",,,"10799","820"
"165223","Collectibles","Advertising","Food & Beverage","Distillery","Canadian Mist",,,"165223","820"
"35654","Collectibles","Advertising","Food & Beverage","Distillery","Captain Morgan",,,"35654","820"
"165224","Collectibles","Advertising","Food & Beverage","Distillery","Crown Royal",,,"165224","820"
"35655","Collectibles","Advertising","Food & Beverage","Distillery","Dewar’s",,,"35655","820"
"165225","Collectibles","Advertising","Food & Beverage","Distillery","Drambuie",,,"165225","820"
"167974","Collectibles","Advertising","Food & Beverage","Distillery","Ezra Brooks",,,"167974","820"
"165226","Collectibles","Advertising","Food & Beverage","Distillery","Fleischmann",,,"165226","820"
"165227","Collectibles","Advertising","Food & Beverage","Distillery","Gilbey’s",,,"165227","820"
"165228","Collectibles","Advertising","Food & Beverage","Distillery","Haig & Haig",,,"165228","820"
"4270","Collectibles","Advertising","Food & Beverage","Distillery","Irish",,,"4270","820"
"822","Collectibles","Advertising","Food & Beverage","Distillery","Jack Daniel’s",,,"822","820"
"165229","Collectibles","Advertising","Food & Beverage","Distillery","Jagermeister",,,"165229","820"
"823","Collectibles","Advertising","Food & Beverage","Distillery","Jim Beam",,,"823","820"
"10800","Collectibles","Advertising","Food & Beverage","Distillery","Johnnie Walker",,,"10800","820"
"165230","Collectibles","Advertising","Food & Beverage","Distillery","Jose Cuervo",,,"165230","820"
"825","Collectibles","Advertising","Food & Beverage","Distillery","Old Crow",,,"825","820"
"165231","Collectibles","Advertising","Food & Beverage","Distillery","Old Forester",,,"165231","820"
"165232","Collectibles","Advertising","Food & Beverage","Distillery","Paul Jones",,,"165232","820"
"3882","Collectibles","Advertising","Food & Beverage","Distillery","Scotch",,,"3882","820"
